id,eventId,category,contactName,contactEmail,contactPhone,status,quoteAmount,quoteDetails,recommended,contactedAt,respondedAt,notes,createdAt,updatedAt
VO-sene-bissap,EVT-senegalese-feb27,catering,"Bissap Baobab (Marco Senghor)",info@bissapbaobab.com,,researching,,,1,"2026-02-27 18:06:37",,"Founded by Senegalese entrepreneur, Mission District. Traditional, vibrant. Est $35-50/pp. https://www.bissapbaobab.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-sene-flood,EVT-senegalese-feb27,venue,"Flood Mansion",events@floodmansion.org,,researching,,,1,"2026-02-27 18:06:37",,"Pacific Heights historic mansion, 6000 sq ft. Perfect for intimate cultural dining. Est $3000-5000. https://www.floodmansion.org","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-sene-music,EVT-senegalese-feb27,music,"SF Afrobeat Band (TBD)",,,researching,,,1,"2026-02-27 18:06:37",,"Research completed Mar 6 2026 1:06 PM PST - GENERIC PLACEHOLDER: ""SF Afrobeat Band (TBD)"" is not specific vendor name. Requires research for actual Afrobeat/Senegalese music groups in SF Bay Area. | PLACEHOLDER - needs specific vendor research before outreach","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-bot-flora,EVT-botanical-feb27,venue,"Flora Grubb Gardens",events@floragrubb.com,,researching,,,1,"2026-02-27 18:06:37",,"Bayview nursery with 80-120 guest capacity. Authentic botanical setting, working plants. Est $1500-3000. https://www.floragrubb.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-bot-conservatory,EVT-botanical-feb27,venue,"Conservatory of Flowers",events@conservatoryofflowers.org,,researching,,,1,"2026-02-27 18:06:37",,"Golden Gate Park Victorian greenhouse. Stunning botanical backdrop, 100 guests. Est $5000-8000. Verify alcohol restrictions. https://www.conservatoryofflowers.org/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-bot-distillery,EVT-botanical-feb27,bar_service,"Distillery 209 / St. George Spirits",info@distillery209.com,,researching,,,1,"2026-02-27 18:06:37",,"Research completed Mar 6 2026 1:07 PM PST - MULTIPLE VENDORS: ""Distillery 209 / St. George Spirits"" are TWO separate distilleries. Should be split into individual vendor records. Distillery 209 already researched in Wave 1 sponsor outreach (ready-to-send email draft exists).","2026-02-27 18:06:37","2026-03-10 16:11:25"
VO-bot-impact,EVT-botanical-feb27,production,"Impact SF",info@impactsf.com,,researching,,,1,"2026-02-27 18:06:37",,"Women-owned production company, 30+ years. Lighting, bar setups, botanical displays. Est $2000-3500. https://www.impactsf.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-jazz-rsjo,EVT-artdeco-feb27,music,"Royal Society Jazz Orchestra",info@royalsocietyjazzorchestra.com,,researching,,,1,"2026-02-27 18:06:37",,"11-piece authentic 1920s-30s jazz orchestra. SF Opera/Symphony/Ballet performances. Premium but worth it. Est $5000-8000. https://royalsocietyjazzorchestra.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-jazz-radiogatsby,EVT-artdeco-feb27,music,"Radio Gatsby Band",info@radiogatsby.com,,researching,,,1,"2026-02-27 18:06:37",,"SF-based 1920s/speakeasy specialist. Flexible 4-8 pieces. Est $3000-5000. https://www.radiogatsby.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-jazz-julia,EVT-artdeco-feb27,venue,"Beth Rankin",info@juliamorganballroom.com,"(415) 591-1833",researching,,,1,"2026-02-27 18:06:37",,"Research completed Mar 6 2026 1:09 PM PST - Julia Morgan Ballroom at Merchants Exchange, Website: juliamorganballroom.com, Address: 465 California St 15th Floor SF 94104, Historic premier SF event venue, Contacts: Beth Rankin (beth@juliamorganballroom.com, 415-963-4447), Kathryn Kalabokes (kathryn@juliamorganballroom.com, 415-591-1832)","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-jazz-decodance,EVT-artdeco-feb27,venue,"DecoDance Bar",events@decodancesf.com,,researching,,,1,"2026-02-27 18:06:37",,"Authentic Art Deco cocktail bar, 80-100 guests. Built-in aesthetic, affordable. Est $2000-4000. https://www.decodancesf.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-jazz-verducci,EVT-artdeco-feb27,production,"Verducci Event Productions",info@wearevep.com,,researching,,,1,"2026-02-27 18:06:37",,"Full-service AV, lighting, staging. Art Deco ambiance lighting, uplighting, gobos. Est $4500-7000. https://www.wearevep.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-film-presidio,EVT-moonlight-feb27,venue,"Presidio Parade Ground",events@presidio.gov,,researching,,,1,"2026-02-27 18:06:37",,"Presidio National Park, 500+ capacity lawn. Iconic SF views, historic setting. Est $2000-4000. Need National Park permit. Contact Presidio Trust.","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-film-fortmason,EVT-moonlight-feb27,venue,"Fort Mason Great Meadow",events@fortmason.org,,researching,,,1,"2026-02-27 18:06:37",,"Marina District, 300-500 capacity, Bay views. Existing Venn relationship from EVT-003 research. Est $3000-5000.","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-film-funflicks,EVT-moonlight-feb27,av_production,"FunFlicks CA",info@funflicks.com,,researching,,,1,"2026-02-27 18:06:37",,"#1 SF outdoor cinema specialists. 16-20ft screen, high-lumen projector, sound. Est $3000-4500. https://www.funflicks.com/projector-screen-rental-san-francisco/","2026-02-27 18:06:37","2026-02-27 18:06:37"
VO-film-fogcity,EVT-moonlight-feb27,av_production,"Fog City Audio Visual",info@fogcityaudiovisual.com,,researching,,,1,"2026-02-27 18:06:37",,"Small SF-based AV tech group, affordable. Screen, projection, sound system. Est $2500-4000. https://fogcityaudiovisual.com/","2026-02-27 18:06:37","2026-02-27 18:06:37"
vo-nostalgia-allearsdj,evt-nostalgia-2414,dj,"All Ears DJ",info@allearsdjco.com,,researching,,,1,"2026-02-28 12:19:54",,"Worked with Venn before (EVT-001). Quote: $1,400 for Western event. Professional, responsive.","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-justintertainment,evt-nostalgia-2414,dj,JustINtertainment,booking@justintertainment.com,,researching,,,1,"2026-02-28 12:19:54",,"Bay Area DJ service, multiple bookings tracked in CRM","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-bayareabeats,evt-nostalgia-2414,dj,"Bay Area Beats",info@bayareabeats.com,,researching,,,1,"2026-02-28 12:19:54",,"Local DJ service","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-wheresmydisco,evt-nostalgia-2414,dj,"Wheres My Disco",wheresmydisco@gmail.com,,researching,,,1,"2026-02-28 12:19:54",,"Disco/retro themed DJ - PERFECT fit for 80s/90s nostalgia event","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-liquid,evt-nostalgia-2414,catering,"Liquid Caterers",info@liquidcaterers.com,,researching,,,1,"2026-02-28 12:19:54",,"Worked with Venn before","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-saltandhoney,evt-nostalgia-2414,catering,"Salt & Honey Catering",events@saltandhoney.com,,researching,,,1,"2026-02-28 12:19:54",,"Known vendor in CRM","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-mccalls,evt-nostalgia-2414,catering,"McCalls Catering",info@mccallscatering.com,,researching,,,1,"2026-02-28 12:19:54",,"Known vendor in CRM","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-nostalgia-fraiche,evt-nostalgia-2414,catering,"Fraiche Catering",chi@fraichecater.com,,researching,,,1,"2026-02-28 12:19:54",,"Known vendor in CRM","2026-02-28 12:19:54","2026-02-28 12:19:54"
vo-evt929-venue-1,EVT-929,Venue,"Church of 8 Wheels",contact@churchof8wheels.com,,researching,,,1,"2026-02-28 19:10:19",,"Famous SF roller disco in converted church on Fillmore. Roller skating parties and events. 554 Fillmore St.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-entertainment-1,EVT-929,Entertainment,"Skate Open Spaces",info@skateopenspaces.com,,researching,,,1,"2026-02-28 19:10:19",,"Mobile roller skating experience throughout Bay Area. Based in Redwood City. Provides skate rentals and setup.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-venue-2,EVT-929,Venue,"Skate Escape Marin",info@skateescapemarin.com,,researching,,,1,"2026-02-28 19:10:19",,"San Rafael roller rink. Private party packages: 2hr skating, party room, admission, skate rental included.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-venue-3,EVT-929,Venue,"Rick & Roxys",info@rickandroxys.com,,researching,,,1,"2026-02-28 19:10:19",,"70s-themed bar & nightclub. 2131 Lombard St, Marina District. Top DJs spinning disco house, dance classics, 70s-today. Event venue.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-venue-4,EVT-929,Venue,"Record Bar SF",events@recordbarsf.com,,researching,,,1,"2026-02-28 19:10:19",,"Retro bar near Union Square. 70s/80s/90s music. Event venue rental with sound, A/V, projector displays. Corporate & private events.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-dj-1,EVT-929,DJ,"Funkytown SF",contact@funkytownsf.com,,researching,,,1,"2026-02-28 19:10:19",,"70s disco + funk vs 80s pop + new wave parties. Hosted at Cat Club SF. Specializes in retro dance nights.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-dj-2,EVT-929,DJ,"Bay Area Disco",j.medina@bayareadisco.com,,researching,,,1,"2026-02-28 19:10:19",,"DJ J. Medina - disco, soul, funk, R&B, nu disco. Experienced with Bay Area disco events.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-dj-3,EVT-929,DJ,"David Miles Jr - Godfather of Skate",david@dmjskate.com,,researching,,,1,"2026-02-28 19:10:19",,"Mobile DJ unit for roller skating events. Founded Church of 8 Wheels. Creates pop-up roller rinks. Golden Gate Park Sunday Roller Disco.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-catering-1,EVT-929,Catering,"Tony Caters",info@tonycaterstoyou.com,,researching,,,1,"2026-02-28 19:10:19",,"San Jose/SF Bay Area catering. Specializes in themed events including 70s themed parties. Barbecue, Asian, Mexican, Italian.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-catering-2,EVT-929,Catering,"Fraiche Catering",info@fraichecater.com,,researching,,,1,"2026-02-28 19:10:19",,"Award-winning SF Bay Area catering. Specializes in themed events. Already in Venn database with high confidence.","2026-02-28 19:10:19","2026-02-28 19:10:19"
vo-evt929-decor-1,EVT-929,Decor,"Bay Area Event Rentals",info@baeventrentals.com,,researching,,,1,"2026-02-28 19:10:47",,"Party neon sign rentals. Specializes in brilliance and happy vibes. Bay Area service.","2026-02-28 19:10:47","2026-02-28 19:10:47"
vo-evt929-decor-2,EVT-929,Decor,"Abbey Party Rents",info@abbeyrentssf.com,,researching,,,1,"2026-02-28 19:10:47",,"Neon signs rentals in San Francisco. Extensive party rental catalog.","2026-02-28 19:10:47","2026-02-28 19:10:47"
vo-evt929-decor-3,EVT-929,Decor,"Ideas Events & Rentals",info@ideas-events.com,,researching,,,1,"2026-02-28 19:10:47",,"Event decor rentals SF Bay Area. Marquee letters and signs, lighted trees, furniture. Delivery included.","2026-02-28 19:10:47","2026-02-28 19:10:47"
vo-evt929-lighting-1,EVT-929,Lighting,"Stage Lights and Sound Productions",info@stagelightsandsound.com,,researching,,,1,"2026-02-28 19:10:47",,"SF Bay Area event lighting company. LED technology, stage lighting, event lighting rental & installation. Full production services.","2026-02-28 19:10:47","2026-02-28 19:10:47"
vo-evt929-lighting-2,EVT-929,Lighting,"Events by the Bay",info@eventsbythebay.com,,researching,,,1,"2026-02-28 19:10:47",,"Event lighting, lanterns, candles rental. Wide selection at affordable prices.","2026-02-28 19:10:47","2026-02-28 19:10:47"
vo-evt929-decor-4,EVT-929,Decor,"We Do Neon",info@wedoneon.com,,researching,,,1,"2026-02-28 19:10:47",,"Est. 1975. Custom neon signs, LED light boxes, channel letters. 40+ years SF Bay Area experience. (May be fabrication only, verify rental availability)","2026-02-28 19:10:47","2026-02-28 19:10:47"
vo-evt929-photo-1,EVT-929,Photography,"SFilm Event Photography",info@sfilm.us,,researching,,,1,"2026-02-28 19:11:12",,"Event videographer & photographer. Friendly creative touch. Public events to private parties, corporate galas to home celebrations. SF Bay Area.","2026-02-28 19:11:12","2026-02-28 19:11:12"
vo-evt929-photo-2,EVT-929,Photography,"SF Photo Agency",info@sfphotoagency.com,,researching,,,1,"2026-02-28 19:11:12",,"Professional event photographers for SF Bay Area and Napa Valley. Corporate event specialists.","2026-02-28 19:11:12","2026-02-28 19:11:12"
vo-evt929-photo-3,EVT-929,Photography,"Michaela Joy Photography",hello@mjoyphoto.com,,researching,,,1,"2026-02-28 19:11:12",,"Photojournalistic and documentary photographers & videographers. Events, conferences, corporate parties. Customized personalized experience.","2026-02-28 19:11:12","2026-02-28 19:11:12"
vo-evt929-photo-4,EVT-929,Photography,"Bay Area Event Photography",info@bayareaeventphotography.com,,researching,,,1,"2026-02-28 19:11:12",,"Professional services U.S. wide. Experience from non-profit galas to 30,000-person multi-day conferences.","2026-02-28 19:11:12","2026-02-28 19:11:12"
vo-evt929-photo-5,EVT-929,Photography,"Chris Constantine Photography",info@chrisconstantinephoto.com,,researching,,,1,"2026-02-28 19:11:12",,"Corporate & private events. Available short notice. Network of photographers, videographers, production pros. Photo booth, on-site printing, headshots available.","2026-02-28 19:11:12","2026-02-28 19:11:12"
vo-evt929-photo-6,EVT-929,Photography,"Slava Blazer Photography",info@slavablazer.com,415-269-6347,researching,,,1,"2026-02-28 19:11:12",,"Professional event photography and corporate photography. SF Bay Area. Direct contact available.","2026-02-28 19:11:12","2026-02-28 19:11:12"
vo-culinary-venue-1,EVT-culinary-feb25,Venue,"Culinary Artistas Ghirardelli",info@culinaryartistas.com,,researching,,,1,"2026-02-28 19:19:00",,"851 Beach Street, Ghirardelli Square, SF. Event space rental. Culinary competitions: Taco/Pasta/Dumpling Challenge. 5hr rental, 10p min. (415) 735-5234","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-venue-2,EVT-culinary-feb25,Venue,"Hands On Gourmet",info@handsongourmet.com,,researching,,,1,"2026-02-28 19:19:00",,"2325 3rd Street #409, San Francisco. Cooking competitions and custom culinary events. Professional kitchen space.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-venue-3,EVT-culinary-feb25,Venue,"The Foodery Events",info@thefooderyevents.com,,researching,,,1,"2026-02-28 19:19:00",,"Potrero Hill loft venue. Chef Daniel Morduchowicz. Public, private, corporate team building. In-person or mobile.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-venue-4,EVT-culinary-feb25,Venue,"The Civic Kitchen",info@civickitchensf.com,,researching,,,1,"2026-02-28 19:19:00",,"SF cooking classes for home-cooks, team building, private events. Professional kitchen facility.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-producer-1,EVT-culinary-feb25,"Event Production","Parties That Cook",info@partiesthatcook.com,,researching,,,1,"2026-02-28 19:19:00",,"Original mobile culinary events company. 15-350 guests. Ultimate Kitchen Challenge: $185/person, 4hr event. Bay Area, Wine Country, LA, Chicago.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-producer-2,EVT-culinary-feb25,"Event Production","Executive Chef Events",info@executivechefevents.com,,researching,,,1,"2026-02-28 19:19:00",,"Cooking competitions and challenges. Bay Area, Dallas, SoCal, nationwide. Event spaces, art galleries, hotels, resorts, parks. Team travels great distances.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-chef-1,EVT-culinary-feb25,Chef/Instructor,"Chef Traci",info@cookwithcheftraci.com,,researching,,,1,"2026-02-28 19:19:00",,"Hands-on team-building cooking experiences. Private chef for events. Serving SF, Berkeley, Oakland, and beyond.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-chef-2,EVT-culinary-feb25,Chef/Instructor,"Private Chefs of the SF Bay",info@sfprivatechefs.com,,researching,,,1,"2026-02-28 19:19:00",,"Collective of private chefs, personal chefs, cooking instructors. Dinner parties, special events, cooking classes, team-building.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-chef-3,EVT-culinary-feb25,Chef/Instructor,"Cozymeal SF",info@cozymeal.com,,researching,,,1,"2026-02-28 19:19:00",,"Chef Dirk - unique team building culinary challenge. Interactive competition-style cooking experience. Provide venue or come to you.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-chef-4,EVT-culinary-feb25,Chef/Instructor,"Sidewalk Cooking Classes",info@sidewalkfoodtours.com,,researching,,,1,"2026-02-28 19:19:00",,"Hands-on instruction with professional chef. Group cooking class perfect for team building & corporate events.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-chef-5,EVT-culinary-feb25,Chef/Instructor,"ClassBento SF",info@classbento.com,,researching,,,1,"2026-02-28 19:19:00",,"Private cooking classes from $89/person. Birthday parties, team building, group events. Multiple chefs available.","2026-02-28 19:19:00","2026-02-28 19:19:00"
vo-culinary-catering-1,EVT-culinary-feb25,Catering,"Global Gourmet Catering",info@ggcatering.com,,researching,,,1,"2026-02-28 19:19:21",,"1030 Illinois St, SF. Bay Area leading full-service caterer. Stellar food, sustainable. Green Business certified. Est. 1999.","2026-02-28 19:19:21","2026-02-28 19:19:21"
vo-culinary-catering-2,EVT-culinary-feb25,Catering,"Metal + Match",info@metalandmatch.com,,researching,,,1,"2026-02-28 19:19:21",,"Locally sourced, sustainable ingredients. High-quality gourmet food. SF Bay Area.","2026-02-28 19:19:21","2026-02-28 19:19:21"
vo-culinary-catering-3,EVT-culinary-feb25,Catering,"Mangia Nosh Catering",info@mangianosh.com,,researching,,,1,"2026-02-28 19:19:21",,"Marin & SF Bay Area. Business lunch, picnic, reception, gala. High quality, flavorful, memorable.","2026-02-28 19:19:21","2026-02-28 19:19:21"
vo-culinary-catering-4,EVT-culinary-feb25,Catering,"Handheld Catering",info@handheldcatering.com,,researching,,,1,"2026-02-28 19:19:21",,"Farm fresh gourmet food. Silicon Valley to SF. Corporate, wedding, events.","2026-02-28 19:19:21","2026-02-28 19:19:21"
vo-culinary-catering-5,EVT-culinary-feb25,Catering,"Chef Maria Parish - Love of Food",info@chefmariaparish.com,,researching,,,1,"2026-02-28 19:19:21",,"Unforgettable culinary experiences. Gourmet restaurant flavors to your table. SF Bay Area.","2026-02-28 19:19:21","2026-02-28 19:19:21"
vo-jazz-venue-1,EVT-jazz-supper-feb25,Venue,"The Speakeasy SF - Palace Theater",info@thespeakeasysf.com,,researching,,,1,"2026-02-28 19:23:39",,"Immersive 1920s prohibition-era experience. Roaring 20s theatrical show with cabaret, bar, casino. Perfect authentic Jazz Age atmosphere.","2026-02-28 19:23:39","2026-02-28 19:23:39"
vo-jazz-venue-2,EVT-jazz-supper-feb25,Venue,"The Dawn Club",info@dawnclub.com,,researching,,,1,"2026-02-28 19:23:39",,"Monadnock Building on Market St. Original existed in 1930s-40s. Epicenter of Great Revival SF jazz. Strictly jazz venue.","2026-02-28 19:23:39","2026-02-28 19:23:39"
vo-jazz-band-1,EVT-jazz-supper-feb25,"Live Music","Radio Gatsby",info@radiogatsby.com,,researching,,,1,"2026-02-28 19:23:39",,"SF premier event band. 1920s speakeasy jazz, Big Band Swing, Motown, R&B, Pop. Perfect for weddings, private parties, events. Vintage flair with modern arrangements.","2026-02-28 19:23:39","2026-02-28 19:23:39"
